player,team,conference,season,category,playerId,position_stat,CAR,LONG,TD,YDS,YPC,name_clean,position_clean,id,athleteId,recruitType,year,ranking,name,school,committedTo,position_recruit,height,weight,stars,rating,city,stateProvince,country,hometownInfo,recruit_year,eligibility_year,team_clean,committed_clean,school_match,Usage Overall,rushing_score,usage_pct,production_pct,impact_score,impact_percentile,outcome
Ajay Allen,Nebraska,Big Ten,2022,rushing,4878394,RB,33,23,2,190,5.8,ajay allen,RB,114048,4878394,HighSchool,2022.0,502.0,Ajay Allen,Neville,Nebraska,RB,71.0,182.0,3.0,0.8837,Monroe,LA,USA,"{'latitude': 32.5093109, 'longitude': -92.1193012, 'fipsCode': '22073'}",2022.0,1.0,nebraska,nebraska,1,0,296,0.5007849293563579,0.6907378335949764,0.614756671899529,0.6907378335949764,Starter
Ajay Allen,Miami,ACC,2023,rushing,4878394,RB,70,30,5,361,5.2,ajay allen,RB,114048,4878394,HighSchool,2022.0,502.0,Ajay Allen,Neville,Nebraska,RB,71.0,182.0,3.0,0.8837,Monroe,LA,USA,"{'latitude': 32.5093109, 'longitude': -92.1193012, 'fipsCode': '22073'}",2022.0,2.0,miami,nebraska,0,0,601,0.5006544502617801,0.6989528795811518,0.6196335078534032,0.6989528795811518,Starter
Ajay Allen,Miami,ACC,2024,rushing,4878394,RB,24,56,2,183,7.6,ajay allen,RB,114048,4878394,HighSchool,2022.0,502.0,Ajay Allen,Neville,Nebraska,RB,71.0,182.0,3.0,0.8837,Monroe,LA,USA,"{'latitude': 32.5093109, 'longitude': -92.1193012, 'fipsCode': '22073'}",2022.0,3.0,miami,nebraska,0,0,271,0.5007739938080495,0.43653250773993807,0.4622291021671827,0.43653250773993807,Depth / Rotation
Ajay Allen,Tulsa,American Athletic,2025,rushing,4878394,RB,97,40,5,497,5.1,ajay allen,RB,114048,4878394,HighSchool,2022.0,502.0,Ajay Allen,Neville,Nebraska,RB,71.0,182.0,3.0,0.8837,Monroe,LA,USA,"{'latitude': 32.5093109, 'longitude': -92.1193012, 'fipsCode': '22073'}",2022.0,4.0,tulsa,nebraska,0,0,791,0.5010224948875256,0.6830265848670757,0.6102249488752557,0.6830265848670757,Starter
Ajon Bryant,Sacramento State,Big Sky,2024,rushing,5225836,RB,2,6,0,8,4.0,ajon bryant,RB,110284,,HighSchool,2024.0,1679.0,Ajon Bryant,Mater Dei,,RB,66.0,160.0,3.0,0.8485,Santa Ana,CA,USA,"{'latitude': 33.7494951, 'longitude': -117.8732213, 'fipsCode': '06059'}",2024.0,1.0,sacramento state,,0,0,12,0.5007849293563579,0.10047095761381476,0.260596546310832,0.10047095761381476,Bust
Ajon Bryant,Sacramento State,Big Sky,2025,rushing,5225836,RB,2,28,0,34,17.0,ajon bryant,RB,110284,,HighSchool,2024.0,1679.0,Ajon Bryant,Mater Dei,,RB,66.0,160.0,3.0,0.8485,Santa Ana,CA,USA,"{'latitude': 33.7494951, 'longitude': -117.8732213, 'fipsCode': '06059'}",2024.0,2.0,sacramento state,,0,0,38,0.5006544502617801,0.14790575916230367,0.2890052356020943,0.14790575916230367,Bust
Al Wooten II,Mercer,Southern,2020,rushing,4692058,RB,3,4,0,6,2.0,al wooten ii,RB,121372,4692058,HighSchool,2020.0,3024.0,Al Wooten II,Christian Brothers,Mercer,RB,72.0,210.0,2.0,0.7956,Memphis,TN,USA,"{'latitude': 35.1490215, 'longitude': -90.0516285, 'fipsCode': '47157'}",2020.0,1.0,mercer,mercer,1,0,12,0.5007849293563579,0.10047095761381476,0.260596546310832,0.10047095761381476,Bust
Al Wooten II,Mercer,Southern,2022,rushing,4692058,RB,130,28,4,495,3.8,al wooten ii,RB,121372,4692058,HighSchool,2020.0,3024.0,Al Wooten II,Christian Brothers,Mercer,RB,72.0,210.0,2.0,0.7956,Memphis,TN,USA,"{'latitude': 35.1490215, 'longitude': -90.0516285, 'fipsCode': '47157'}",2020.0,3.0,mercer,mercer,1,0,835,0.5007739938080495,0.7190402476780186,0.631733746130031,0.7190402476780186,Starter
Al Wooten II,Mercer,Southern,2023,rushing,4692058,RB,152,76,6,715,4.7,al wooten ii,RB,121372,4692058,HighSchool,2020.0,3024.0,Al Wooten II,Christian Brothers,Mercer,RB,72.0,210.0,2.0,0.7956,Memphis,TN,USA,"{'latitude': 35.1490215, 'longitude': -90.0516285, 'fipsCode': '47157'}",2020.0,4.0,mercer,mercer,1,0,1139,0.5010224948875256,0.8159509202453987,0.6899795501022494,0.8159509202453987,Starter
Al Wooten II,Duke,ACC,2024,rushing,4692058,RB,2,1,0,1,0.5,al wooten ii,RB,121372,4692058,HighSchool,2020.0,3024.0,Al Wooten II,Christian Brothers,Mercer,RB,72.0,210.0,2.0,0.7956,Memphis,TN,USA,"{'latitude': 35.1490215, 'longitude': -90.0516285, 'fipsCode': '47157'}",2020.0,5.0,duke,mercer,0,0,5,0.5016233766233766,0.011363636363636364,0.20746753246753247,0.011363636363636364,Bust
Al-Jay Henderson,Buffalo,Mid-American,2022,rushing,4599158,RB,59,84,3,301,5.1,aljay henderson,RB,117218,4599158,HighSchool,2021.0,1527.0,Aljay Henderson,Irvington,Buffalo,RB,70.0,190.0,3.0,0.8378,Irvington,NJ,USA,"{'latitude': 40.7323235, 'longitude': -74.2348684, 'fipsCode': '34013'}",2021.0,2.0,buffalo,buffalo,1,0,479,0.5006544502617801,0.643979057591623,0.5866492146596858,0.643979057591623,Starter
Al-Jay Henderson,Buffalo,Mid-American,2023,rushing,4599158,RB,5,2,1,0,0.0,aljay henderson,RB,117218,4599158,HighSchool,2021.0,1527.0,Aljay Henderson,Irvington,Buffalo,RB,70.0,190.0,3.0,0.8378,Irvington,NJ,USA,"{'latitude': 40.7323235, 'longitude': -74.2348684, 'fipsCode': '34013'}",2021.0,3.0,buffalo,buffalo,1,0,30,0.5007739938080495,0.12151702786377709,0.2732198142414861,0.12151702786377709,Bust
Al-Jay Henderson,Buffalo,Mid-American,2024,rushing,4599158,RB,204,68,9,1078,5.3,aljay henderson,RB,117218,4599158,HighSchool,2021.0,1527.0,Aljay Henderson,Irvington,Buffalo,RB,70.0,190.0,3.0,0.8378,Irvington,NJ,USA,"{'latitude': 40.7323235, 'longitude': -74.2348684, 'fipsCode': '34013'}",2021.0,4.0,buffalo,buffalo,1,0,1666,0.5010224948875256,0.9222903885480572,0.7537832310838445,0.9222903885480572,Impact Player
Al-Jay Henderson,Buffalo,Mid-American,2025,rushing,4599158,RB,182,41,6,755,4.1,aljay henderson,RB,117218,4599158,HighSchool,2021.0,1527.0,Aljay Henderson,Irvington,Buffalo,RB,70.0,190.0,3.0,0.8378,Irvington,NJ,USA,"{'latitude': 40.7323235, 'longitude': -74.2348684, 'fipsCode': '34013'}",2021.0,5.0,buffalo,buffalo,1,0,1239,0.5016233766233766,0.9058441558441559,0.7441558441558441,0.9058441558441559,Impact Player
Alec Harris,Texas State,Sun Belt,2018,rushing,4362678,RB,5,57,1,72,14.4,alec harris,RB,250152,4362678,HighSchool,2018.0,,Alec Harris,Richmond Foster,Texas State,RB,71.0,192.0,,,Richmond,TX,USA,"{'latitude': 29.5821811, 'longitude': -95.7607832, 'fipsCode': '48157'}",2018.0,1.0,texas state,texas state,1,0,102,0.5007849293563579,0.43956043956043955,0.4640502354788069,0.43956043956043955,Depth / Rotation
Alex Berrouet,Colorado State,Mountain West,2021,rushing,4683220,RB,7,26,0,50,7.1,alex berrouet,RB,118136,4683220,HighSchool,2021.0,2441.0,Alex Berrouet,Acton-Boxborough Regional,Colorado State,RB,73.0,200.0,3.0,0.8,Acton,MA,USA,"{'latitude': 42.4850931, 'longitude': -71.43284, 'fipsCode': '25017'}",2021.0,1.0,colorado state,colorado state,1,0,64,0.5007849293563579,0.33437990580847726,0.40094191522762956,0.33437990580847726,Depth / Rotation
Alex Broome,Boston College,ACC,2022,rushing,4824124,RB,50,40,1,225,4.5,alex broome,RB,114612,4824124,HighSchool,2022.0,1090.0,Alex Broome,Lipscomb Academy,Boston College,RB,68.0,186.0,3.0,0.8567,Nashville,TN,USA,"{'latitude': 36.1622296, 'longitude': -86.7743531, 'fipsCode': '47037'}",2022.0,1.0,boston college,boston college,1,0,345,0.5007849293563579,0.7252747252747253,0.6354788069073782,0.7252747252747253,Starter
Alex Broome,Boston College,ACC,2023,rushing,4824124,RB,60,36,1,266,4.4,alex broome,RB,114612,4824124,HighSchool,2022.0,1090.0,Alex Broome,Lipscomb Academy,Boston College,RB,68.0,186.0,3.0,0.8567,Nashville,TN,USA,"{'latitude': 36.1622296, 'longitude': -86.7743531, 'fipsCode': '47037'}",2022.0,2.0,boston college,boston college,1,0,406,0.5006544502617801,0.5968586387434555,0.5583769633507853,0.5968586387434555,Depth / Rotation
Alex Broome,Boston College,ACC,2025,rushing,4824124,RB,7,6,1,10,1.4,alex broome,RB,114612,4824124,HighSchool,2022.0,1090.0,Alex Broome,Lipscomb Academy,Boston College,RB,68.0,186.0,3.0,0.8567,Nashville,TN,USA,"{'latitude': 36.1622296, 'longitude': -86.7743531, 'fipsCode': '47037'}",2022.0,4.0,boston college,boston college,1,0,44,0.5010224948875256,0.09815950920245399,0.25930470347648266,0.09815950920245399,Bust
Alfred Armour,Purdue,Big Ten,2019,rushing,4372491,RB,2,2,0,3,1.5,alfred armour,RB,250076,,HighSchool,2018.0,,Alfred Armour,Thomas Carr Howe Academy,Purdue,RB,74.0,216.0,,,Indianapolis,IN,USA,"{'latitude': 39.7683331, 'longitude': -86.1583502, 'fipsCode': '18097'}",2018.0,2.0,purdue,purdue,1,0,7,0.5006544502617801,0.03926701570680628,0.22382198952879584,0.03926701570680628,Bust
Alton McCaskill,Houston,American Athletic,2021,rushing,4680018,RB,189,36,16,961,5.1,alton mccaskill,RB,116151,4680018,HighSchool,2021.0,406.0,Alton McCaskill,Conroe Oak Ridge,Houston,RB,73.0,200.0,3.0,0.8893,Conroe,TX,USA,"{'latitude': 30.3118769, 'longitude': -95.4560512, 'fipsCode': '48339'}",2021.0,1.0,houston,houston,1,0,1659,0.5007849293563579,0.9921507064364207,0.7956043956043956,0.9921507064364207,Impact Player
Alton McCaskill,Colorado,Pac-12,2023,rushing,4680018,RB,14,9,0,59,4.2,alton mccaskill,RB,116151,4680018,HighSchool,2021.0,406.0,Alton McCaskill,Conroe Oak Ridge,Houston,RB,73.0,200.0,3.0,0.8893,Conroe,TX,USA,"{'latitude': 30.3118769, 'longitude': -95.4560512, 'fipsCode': '48339'}",2021.0,3.0,colorado,houston,0,0,87,0.5007739938080495,0.25696594427244585,0.35448916408668735,0.25696594427244585,Depth / Rotation
Alton McCaskill,Arizona State,Big 12,2024,rushing,4680018,RB,7,6,0,17,2.4,alton mccaskill,RB,116151,4680018,HighSchool,2021.0,406.0,Alton McCaskill,Conroe Oak Ridge,Houston,RB,73.0,200.0,3.0,0.8893,Conroe,TX,USA,"{'latitude': 30.3118769, 'longitude': -95.4560512, 'fipsCode': '48339'}",2021.0,4.0,arizona state,houston,0,0,31,0.5010224948875256,0.07975460122699386,0.24826175869120656,0.07975460122699386,Bust
Alton McCaskill,Sam Houston,Conference USA,2025,rushing,4680018,RB,88,52,1,371,4.2,alton mccaskill,RB,116151,4680018,HighSchool,2021.0,406.0,Alton McCaskill,Conroe Oak Ridge,Houston,RB,73.0,200.0,3.0,0.8893,Conroe,TX,USA,"{'latitude': 30.3118769, 'longitude': -95.4560512, 'fipsCode': '48339'}",2021.0,5.0,sam houston,houston,0,0,567,0.5016233766233766,0.5827922077922078,0.5503246753246753,0.5827922077922078,Depth / Rotation
Amaad Foston,Virginia,ACC,2023,rushing,4596019,RB,5,8,0,29,5.8,amaad foston,RB,116800,,HighSchool,2021.0,1090.0,Amaad Foston,John Milledge Academy,Virginia,RB,71.0,199.0,3.0,0.8541,Milledgeville,GA,USA,"{'latitude': 33.0801429, 'longitude': -83.2320991, 'fipsCode': '13009'}",2021.0,3.0,virginia,virginia,1,0,39,0.5007739938080495,0.15557275541795665,0.29365325077399385,0.15557275541795665,Bust
Amari Daniels,Texas A&M,SEC,2021,rushing,4879611,RB,20,14,1,119,6.0,amari daniels,RB,115984,4879611,HighSchool,2021.0,243.0,Amari Daniels,Miami Central,Texas A&M,RB,68.0,200.0,4.0,0.9131,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}",2021.0,1.0,texas a&m,texas a&m,1,0,179,0.5007849293563579,0.5863422291993721,0.5521193092621663,0.5863422291993721,Depth / Rotation
Amari Daniels,Texas A&M,SEC,2022,rushing,4879611,RB,36,38,0,200,5.6,amari daniels,RB,115984,4879611,HighSchool,2021.0,243.0,Amari Daniels,Miami Central,Texas A&M,RB,68.0,200.0,4.0,0.9131,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}",2021.0,2.0,texas a&m,texas a&m,1,0,272,0.5006544502617801,0.49149214659685864,0.4951570680628272,0.49149214659685864,Depth / Rotation
Amari Daniels,Texas A&M,SEC,2023,rushing,4879611,RB,105,79,6,532,5.1,amari daniels,RB,115984,4879611,HighSchool,2021.0,243.0,Amari Daniels,Miami Central,Texas A&M,RB,68.0,200.0,4.0,0.9131,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}",2021.0,3.0,texas a&m,texas a&m,1,0,862,0.5007739938080495,0.7337461300309598,0.6405572755417956,0.7337461300309598,Starter
Amari Daniels,Texas A&M,SEC,2024,rushing,4879611,RB,139,71,8,661,4.8,amari daniels,RB,115984,4879611,HighSchool,2021.0,243.0,Amari Daniels,Miami Central,Texas A&M,RB,68.0,200.0,4.0,0.9131,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}",2021.0,4.0,texas a&m,texas a&m,1,0,1099,0.5010224948875256,0.8077709611451943,0.6850715746421268,0.8077709611451943,Starter
Amari Daniels,Texas A&M,SEC,2025,rushing,4879611,RB,41,41,1,216,5.3,amari daniels,RB,115984,4879611,HighSchool,2021.0,243.0,Amari Daniels,Miami Central,Texas A&M,RB,68.0,200.0,4.0,0.9131,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}",2021.0,5.0,texas a&m,texas a&m,1,0,318,0.5016233766233766,0.4155844155844156,0.45,0.4155844155844156,Depth / Rotation
Amir Dendy,East Tennessee State,Southern,2022,rushing,5084556,RB,15,12,0,68,4.5,amir dendy,RB,235044,,HighSchool,2022.0,2552.0,Amir Dendy,Westside,,RB,73.0,190.0,2.0,0.79,Anderson,SC,USA,"{'latitude': 34.5068601, 'longitude': -82.6506264, 'fipsCode': '45007'}",2022.0,1.0,east tennessee state,,0,0,98,0.5007849293563579,0.42700156985871274,0.4565149136577708,0.42700156985871274,Depth / Rotation
Amir Dendy,East Tennessee State,Southern,2023,rushing,5084556,RB,33,9,0,92,2.8,amir dendy,RB,235044,,HighSchool,2022.0,2552.0,Amir Dendy,Westside,,RB,73.0,190.0,2.0,0.79,Anderson,SC,USA,"{'latitude': 34.5068601, 'longitude': -82.6506264, 'fipsCode': '45007'}",2022.0,2.0,east tennessee state,,0,0,158,0.5006544502617801,0.36387434554973824,0.418586387434555,0.36387434554973824,Depth / Rotation
Andre Crews,Grambling,SWAC,2025,rushing,5230177,RB,99,28,2,462,4.7,andre crews,RB,257641,,HighSchool,2024.0,,Andre Crews,Taft School,Grambling,RB,69.0,180.0,,,Watertown,CT,USA,"{'latitude': 41.6062078, 'longitude': -73.1181658, 'fipsCode': '09005'}",2024.0,2.0,grambling,grambling,1,0,700,0.5006544502617801,0.743455497382199,0.6463350785340314,0.743455497382199,Starter
Andrew Cunningham,Missouri State,MVFC,2022,rushing,5085716,RB,8,18,1,51,6.4,andrew cunningham,RB,127639,4361380,HighSchool,2018.0,1370.0,Andrew Cunningham,Cambridge Christian School,Georgia Southern,RB,72.5,215.0,3.0,0.8389,Tampa,FL,USA,"{'latitude': 27.9477595, 'longitude': -82.458444, 'fipsCode': '12057'}",2018.0,5.0,missouri state,georgia southern,0,0,87,0.5016233766233766,0.1590909090909091,0.2961038961038961,0.1590909090909091,Bust
Andrew Henry,UL Monroe,Sun Belt,2021,rushing,4887225,RB,131,40,4,485,3.7,andrew henry,RB,123505,,HighSchool,2019.0,1250.0,Andrew Henry,Allen,,RB,70.0,180.0,3.0,0.8478,Dallas,TX,USA,"{'latitude': 32.7762719, 'longitude': -96.7968559, 'fipsCode': '48113'}",2019.0,3.0,ul monroe,,0,0,827,0.5007739938080495,0.7159442724458205,0.6298761609907121,0.7159442724458205,Starter
Andrew Henry,UL Monroe,Sun Belt,2022,rushing,4887225,RB,75,75,4,322,4.3,andrew henry,RB,123505,,HighSchool,2019.0,1250.0,Andrew Henry,Allen,,RB,70.0,180.0,3.0,0.8478,Dallas,TX,USA,"{'latitude': 32.7762719, 'longitude': -96.7968559, 'fipsCode': '48113'}",2019.0,4.0,ul monroe,,0,0,552,0.5010224948875256,0.549079754601227,0.5298568507157465,0.549079754601227,Depth / Rotation
Andrew Henry,New Mexico,Mountain West,2023,rushing,4887225,RB,52,64,3,350,6.7,andrew henry,RB,123505,,HighSchool,2019.0,1250.0,Andrew Henry,Allen,,RB,70.0,180.0,3.0,0.8478,Dallas,TX,USA,"{'latitude': 32.7762719, 'longitude': -96.7968559, 'fipsCode': '48113'}",2019.0,5.0,new mexico,,0,0,514,0.5016233766233766,0.5584415584415584,0.5357142857142857,0.5584415584415584,Depth / Rotation
Andrew Paul,Georgia,SEC,2023,rushing,4911914,RB,29,14,1,129,4.4,andrew paul,RB,114070,4911914,HighSchool,2022.0,522.0,Andrew Paul,Dallas Parish Episcopal,Georgia,RB,71.0,220.0,3.0,0.8826,Dallas,TX,USA,"{'latitude': 32.7762719, 'longitude': -96.7968559, 'fipsCode': '48113'}",2022.0,2.0,georgia,georgia,1,0,207,0.5006544502617801,0.4397905759162304,0.4641361256544503,0.4397905759162304,Depth / Rotation
Andrew Paul,Jacksonville State,Conference USA,2024,rushing,4911914,RB,38,28,4,166,4.4,andrew paul,RB,114070,4911914,HighSchool,2022.0,522.0,Andrew Paul,Dallas Parish Episcopal,Georgia,RB,71.0,220.0,3.0,0.8826,Dallas,TX,USA,"{'latitude': 32.7762719, 'longitude': -96.7968559, 'fipsCode': '48113'}",2022.0,3.0,jacksonville state,georgia,0,0,322,0.5007739938080495,0.45897832817337464,0.47569659442724466,0.45897832817337464,Depth / Rotation
Andrew Paul,Jacksonville State,Conference USA,2025,rushing,4911914,RB,30,42,3,127,4.2,andrew paul,RB,114070,4911914,HighSchool,2022.0,522.0,Andrew Paul,Dallas Parish Episcopal,Georgia,RB,71.0,220.0,3.0,0.8826,Dallas,TX,USA,"{'latitude': 32.7762719, 'longitude': -96.7968559, 'fipsCode': '48113'}",2022.0,4.0,jacksonville state,georgia,0,0,247,0.5010224948875256,0.35173824130879344,0.4114519427402863,0.35173824130879344,Depth / Rotation
Aneyas Williams,Notre Dame,FBS Independents,2024,rushing,5079742,RB,34,58,2,219,6.4,aneyas williams,RB,108949,5079742,HighSchool,2024.0,251.0,Aneyas Williams,Hannibal,Notre Dame,RB,70.0,195.0,4.0,0.9126,Hannibal,MO,USA,"{'latitude': 39.7082498, 'longitude': -91.3587413, 'fipsCode': '29127'}",2024.0,1.0,notre dame,notre dame,1,0,327,0.5007849293563579,0.7080062794348508,0.6251177394034537,0.7080062794348508,Starter
Aneyas Williams,Notre Dame,FBS Independents,2025,rushing,5079742,RB,24,54,5,224,9.3,aneyas williams,RB,108949,5079742,HighSchool,2024.0,251.0,Aneyas Williams,Hannibal,Notre Dame,RB,70.0,195.0,4.0,0.9126,Hannibal,MO,USA,"{'latitude': 39.7082498, 'longitude': -91.3587413, 'fipsCode': '29127'}",2024.0,2.0,notre dame,notre dame,1,0,372,0.5006544502617801,0.5641361256544503,0.5387434554973822,0.5641361256544503,Depth / Rotation
Angelo St. Louis,Indiana State,MVFC,2025,rushing,5155333,RB,20,11,0,94,4.7,angelo st louis,RB,256985,,HighSchool,2023.0,,Angelo St. Louis,Evansville North,Indiana State,RB,72.0,180.0,,,Evansville,IN,USA,"{'latitude': 37.9747645, 'longitude': -87.5558483, 'fipsCode': '18163'}",2023.0,3.0,indiana state,indiana state,1,0,134,0.5007739938080495,0.30495356037151705,0.38328173374613006,0.30495356037151705,Depth / Rotation
Antario Brown,Northern Illinois,Mid-American,2021,rushing,4687413,RB,81,47,5,538,6.6,antario brown,RB,116479,,HighSchool,2021.0,732.0,Antario Brown,Beach,Northern Illinois,RB,71.0,205.0,3.0,0.8674,Savannah,GA,USA,"{'latitude': 32.0809263, 'longitude': -81.0911768, 'fipsCode': '13051'}",2021.0,1.0,northern illinois,northern illinois,1,0,800,0.5007849293563579,0.9073783359497645,0.7447409733124019,0.9073783359497645,Impact Player
Antario Brown,Northern Illinois,Mid-American,2022,rushing,4687413,RB,110,86,7,689,6.3,antario brown,RB,116479,,HighSchool,2021.0,732.0,Antario Brown,Beach,Northern Illinois,RB,71.0,205.0,3.0,0.8674,Savannah,GA,USA,"{'latitude': 32.0809263, 'longitude': -81.0911768, 'fipsCode': '13051'}",2021.0,2.0,northern illinois,northern illinois,1,0,1049,0.5006544502617801,0.8782722513089005,0.7272251308900524,0.8782722513089005,Impact Player
Antario Brown,Northern Illinois,Mid-American,2023,rushing,4687413,RB,212,80,10,1294,6.1,antario brown,RB,116479,,HighSchool,2021.0,732.0,Antario Brown,Beach,Northern Illinois,RB,71.0,205.0,3.0,0.8674,Savannah,GA,USA,"{'latitude': 32.0809263, 'longitude': -81.0911768, 'fipsCode': '13051'}",2021.0,3.0,northern illinois,northern illinois,1,0,1918,0.5007739938080495,0.9566563467492261,0.7743034055727555,0.9566563467492261,Impact Player
Antario Brown,Northern Illinois,Mid-American,2024,rushing,4687413,RB,115,49,4,567,4.9,antario brown,RB,116479,,HighSchool,2021.0,732.0,Antario Brown,Beach,Northern Illinois,RB,71.0,205.0,3.0,0.8674,Savannah,GA,USA,"{'latitude': 32.0809263, 'longitude': -81.0911768, 'fipsCode': '13051'}",2021.0,4.0,northern illinois,northern illinois,1,0,877,0.5010224948875256,0.7259713701431493,0.6359918200408998,0.7259713701431493,Starter
Anthony Carrie,Georgia Tech,ACC,2024,rushing,5079372,RB,25,30,1,120,4.8,anthony carrie,RB,109012,5079372,HighSchool,2024.0,314.0,Anthony Carrie,Carrollwood Day,Georgia Tech,RB,72.0,195.0,4.0,0.9053,Tampa,FL,USA,"{'latitude': 27.9477595, 'longitude': -82.458444, 'fipsCode': '12057'}",2024.0,1.0,georgia tech,georgia tech,1,0,190,0.5007849293563579,0.6036106750392465,0.5624803767660911,0.6036106750392465,Starter
Anthony Carrie,Florida International,Conference USA,2025,rushing,5079372,RB,103,53,5,469,4.6,anthony carrie,RB,109012,5079372,HighSchool,2024.0,314.0,Anthony Carrie,Carrollwood Day,Georgia Tech,RB,72.0,195.0,4.0,0.9053,Tampa,FL,USA,"{'latitude': 27.9477595, 'longitude': -82.458444, 'fipsCode': '12057'}",2024.0,2.0,florida international,georgia tech,0,0,775,0.5006544502617801,0.7722513089005235,0.6636125654450262,0.7722513089005235,Starter
Anthony Grant,Florida State,ACC,2018,rushing,4363033,RB,5,3,0,0,0.0,anthony grant,RB,126672,,HighSchool,2018.0,403.0,Anthony Grant,Buford,Florida State,RB,71.0,200.0,3.0,0.8871,Buford,GA,USA,"{'latitude': 34.1206564, 'longitude': -84.0043513, 'fipsCode': '13135'}",2018.0,1.0,florida state,florida state,1,0,10,0.5007849293563579,0.08712715855572999,0.2525902668759812,0.08712715855572999,Bust
Anthony Grant,Nebraska,Big Ten,2022,rushing,4363033,RB,218,46,6,915,4.2,anthony grant,RB,126672,,HighSchool,2018.0,403.0,Anthony Grant,Buford,Florida State,RB,71.0,200.0,3.0,0.8871,Buford,GA,USA,"{'latitude': 34.1206564, 'longitude': -84.0043513, 'fipsCode': '13135'}",2018.0,5.0,nebraska,florida state,0,0,1471,0.5016233766233766,0.9318181818181818,0.7597402597402597,0.9318181818181818,Impact Player
Anthony Hankerson,Colorado,Pac-12,2022,rushing,4685385,RB,68,23,3,274,4.0,anthony hankerson,RB,114230,4685385,HighSchool,2022.0,690.0,Anthony Hankerson,St. Thomas Aquinas,Colorado,RB,69.0,190.0,3.0,0.8737,Boynton Beach,FL,USA,"{'latitude': 26.5256179, 'longitude': -80.0666026, 'fipsCode': '12099'}",2022.0,1.0,colorado,colorado,1,0,470,0.5007849293563579,0.793563579277865,0.6764521193092622,0.793563579277865,Starter
